?
Gem Systems GSM-19 BL 18 VI 2019 Canada

/Gem Systems GSM-19 0018465 v9.0 20 XII 2019 M e2@v9 
/ID 1 file 01survey.b   27 IX 22
/datum  33000.00
/no AC filter
/12.2V
/tune initialize Y auto-tune N 033.9uT
/115200bps
/time nT sq 
115856.0  33706.18 99 
115900.0  33706.13 99 
115904.0  33706.14 99 
115908.0  33706.13 99 
115912.0  33706.13 99 
115916.0  33706.14 99 
115920.0  33706.16 99 
115924.0  33706.16 99 
115928.0  33706.12 99 
115932.0  33706.11 99 
115936.0  33706.09 99 
115940.0  33706.17 99 
115944.0  33706.06 99 
115948.0  33706.03 99 
115952.0  33705.99 99 
115956.0  33705.87 99 
120000.0  33705.79 99 
120004.0  33705.79 99 
120008.0  33705.70 99 
120012.0  33705.64 99 
120016.0  33705.66 99 
120020.0  33705.65 99 
120024.0  33705.55 99 
120028.0  33705.50 99 
120032.0  33705.49 99 
120036.0  33705.38 99 
120040.0  33705.35 99 
120044.0  33705.34 99 
120048.0  33705.30 99 
120052.0  33705.24 99 
120056.0  33704.94 99 
120100.0  33704.76 99 
120104.0  33704.62 99 
120108.0  33704.51 99 
120112.0  33704.29 99 
120116.0  33704.29 99 
120120.0  33704.22 99 
120124.0  33704.12 99 
120128.0  33704.07 99 
120132.0  33704.06 99 
120136.0  33703.94 99 
120140.0  33703.88 99 
120144.0  33703.75 99 
120148.0  33703.50 99 
120152.0  33703.57 99 
120156.0  33703.46 99 
120200.0  33703.27 99 
120204.0  33703.22 99 
120208.0  33703.05 99 
120212.0  33702.86 99 
120216.0  33702.80 99 
120220.0  33702.65 99 
120224.0  33702.54 99 
120228.0  33702.49 99 
120232.0  33702.35 99 
120236.0  33702.32 99 
120240.0  33702.31 99 
120244.0  33702.28 99 
120248.0  33702.36 99 
120252.0  33702.49 99 
120256.0  33702.51 99 
120300.0  33702.53 99 
120304.0  33702.54 99 
120308.0  33702.52 99 
120312.0  33702.56 99 
120316.0  33702.58 99 
120320.0  33702.57 99 
120324.0  33702.61 99 
120328.0  33702.63 99 
120332.0  33702.61 99 
120336.0  33702.54 99 
120340.0  33702.55 99 
120344.0  33702.62 99 
120348.0  33702.60 99 
120352.0  33702.66 99 
120356.0  33702.63 99 
120400.0  33702.64 99 
120404.0  33702.72 99 
120408.0  33702.72 99 
120412.0  33702.85 99 
120416.0  33702.91 99 
120420.0  33702.91 99 
120424.0  33703.02 99 
120428.0  33703.09 99 
120432.0  33703.21 99 
120436.0  33703.34 99 
120440.0  33703.41 99 
120444.0  33703.45 99 
120448.0  33703.55 99 
120452.0  33703.61 99 
120456.0  33703.59 99 
120500.0  33703.66 99 
120504.0  33703.69 99 
120508.0  33703.68 99 
120512.0  33703.67 99 
120516.0  33703.76 99 
120520.0  33703.64 99 
120524.0  33703.58 99 
120528.0  33703.54 99 
120532.0  33703.46 99 
120536.0  33703.26 99 
120540.0  33702.95 99 
120544.0  33702.65 99 
120548.0  33702.31 99 
120552.0  33701.92 99 
120556.0  33701.67 99 
120600.0  33701.34 99 
120604.0  33701.00 99 
120608.0  33700.74 99 
120612.0  33700.45 99 
120616.0  33700.23 99 
120620.0  33699.98 99 
120624.0  33699.84 99 
120628.0  33699.77 99 
120632.0  33699.71 99 
120636.0  33699.63 99 
120640.0  33699.62 99 
120644.0  33699.60 99 
120648.0  33699.60 99 
120652.0  33699.64 99 
120656.0  33699.64 99 
120700.0  33699.65 99 
120704.0  33699.63 99 
120708.0  33699.58 99 
120712.0  33699.53 99 
120716.0  33699.50 99 
120720.0  33699.55 99 
120724.0  33699.63 99 
120728.0  33699.58 99 
120732.0  33699.66 99 
120736.0  33699.73 99 
120740.0  33699.76 99 
120744.0  33699.84 99 
120748.0  33699.92 99 
120752.0  33700.05 99 
120756.0  33700.17 99 
120800.0  33700.32 99 
120804.0  33700.52 99 
120808.0  33700.65 99 
120812.0  33700.72 99 
120816.0  33700.84 99 
120820.0  33700.88 99 
120824.0  33700.95 99 
120828.0  33700.94 99 
120832.0  33700.91 99 
120836.0  33700.83 99 
120840.0  33700.76 99 
120844.0  33700.87 99 
120848.0  33700.85 99 
120852.0  33700.82 99 
120856.0  33700.82 99 
120900.0  33700.89 99 
120904.0  33700.86 99 
120908.0  33700.79 99 
120912.0  33700.83 99 
120916.0  33700.89 99 
120920.0  33700.90 99 
120924.0  33700.95 99 
120928.0  33700.94 99 
120932.0  33700.93 99 
120936.0  33700.88 99 
120940.0  33700.76 99 
120944.0  33700.70 99 
120948.0  33700.58 99 
120952.0  33700.51 99 
120956.0  33700.42 99 
121000.0  33700.51 99 
121004.0  33700.61 99 
121008.0  33700.71 99 
121012.0  33700.79 99 
121016.0  33700.94 99 
121020.0  33701.12 99 
121024.0  33701.33 99 
121028.0  33701.46 99 
121032.0  33701.61 99 
121036.0  33701.70 99 
121040.0  33701.74 99 
121044.0  33701.82 99 
121048.0  33701.86 99 
121052.0  33701.95 99 
121056.0  33702.07 99 
121100.0  33702.17 99 
121104.0  33702.29 99 
121108.0  33702.43 99 
121112.0  33702.50 99 
121116.0  33702.53 99 
121120.0  33702.59 99 
121124.0  33702.68 99 
121128.0  33702.71 99 
121132.0  33702.77 99 
121136.0  33702.87 99 
121140.0  33702.91 99 
121144.0  33702.99 99 
121148.0  33703.01 99 
121152.0  33703.15 99 
121156.0  33703.24 99 
121200.0  33703.16 99 
121204.0  33703.15 99 
121208.0  33703.14 99 
121212.0  33703.21 99 
121216.0  33703.30 99 
121220.0  33703.34 99 
121224.0  33703.35 99 
121228.0  33703.35 99 
121232.0  33703.24 99 
121236.0  33703.06 99 
121240.0  33702.92 99 
121244.0  33702.90 99 
121248.0  33702.96 99 
121252.0  33702.93 99 
121256.0  33702.89 99 
121300.0  33702.84 99 
121304.0  33702.87 99 
121308.0  33702.84 99 
121312.0  33702.84 99 
121316.0  33702.98 99 
121320.0  33703.08 99 
121324.0  33703.02 99 
121328.0  33703.20 99 
121332.0  33703.36 99 
121336.0  33703.42 99 
121340.0  33703.57 99 
121344.0  33703.71 99 
121348.0  33703.85 99 
121352.0  33703.97 99 
121356.0  33703.96 99 
121400.0  33703.93 99 
121404.0  33703.96 99 
121408.0  33703.97 99 
121412.0  33703.80 99 
121416.0  33703.90 99 
121420.0  33703.91 99 
121424.0  33703.90 99 
121428.0  33703.93 99 
121432.0  33704.00 99 
121436.0  33703.95 99 
121440.0  33703.84 99 
121444.0  33703.85 99 
121448.0  33703.86 99 
121452.0  33703.81 99 
121456.0  33703.80 99 
121500.0  33703.86 99 
121504.0  33703.75 99 
121508.0  33703.77 99 
121512.0  33703.91 99 
121516.0  33703.89 99 
121520.0  33703.83 99 
121524.0  33703.87 99 
121528.0  33703.82 99 
121532.0  33703.67 99 
121536.0  33703.66 99 
121540.0  33703.57 99 
121544.0  33703.50 99 
121548.0  33703.61 99 
121552.0  33703.71 99 
121556.0  33703.79 99 
121600.0  33703.90 99 
121604.0  33704.01 99 
121608.0  33704.00 99 
121612.0  33704.09 99 
121616.0  33704.12 99 
121620.0  33704.16 99 
121624.0  33704.15 99 
121628.0  33704.19 99 
121632.0  33704.12 99 
121636.0  33704.21 99 
121640.0  33704.19 99 
121644.0  33704.16 99 
121648.0  33704.20 99 
121652.0  33704.21 99 
121656.0  33704.03 99 
121700.0  33704.01 99 
121704.0  33704.00 99 
121708.0  33703.83 99 
121712.0  33703.72 99 
121716.0  33703.59 99 
121720.0  33703.40 99 
121724.0  33703.38 99 
121728.0  33703.25 99 
121732.0  33703.27 99 
121736.0  33703.21 99 
121740.0  33703.18 99 
121744.0  33703.17 99 
121748.0  33703.08 99 
121752.0  33702.97 99 
121756.0  33702.90 99 
121800.0  33702.88 99 
121804.0  33702.83 99 
121808.0  33702.87 99 
121812.0  33702.97 99 
121816.0  33703.15 99 
121820.0  33702.97 99 
121824.0  33702.51 99 
121828.0  33702.82 99 
121832.0  33703.04 99 
121836.0  33703.04 99 
121840.0  33703.00 99 
121844.0  33702.91 99 
121848.0  33702.65 99 
121852.0  33702.47 99 
121856.0  33702.20 99 
121900.0  33701.94 99 
121904.0  33701.82 99 
121908.0  33701.56 99 
121912.0  33701.26 99 
121916.0  33701.02 99 
121920.0  33700.70 99 
121924.0  33700.40 99 
121928.0  33700.13 99 
121932.0  33699.91 99 
121936.0  33699.68 99 
121940.0  33699.38 99 
121944.0  33699.06 99 
121948.0  33698.73 99 
121952.0  33698.42 99 
121956.0  33698.19 99 
122000.0  33697.98 99 
122004.0  33697.72 99 
122008.0  33697.47 99 
122012.0  33697.29 99 
122016.0  33697.05 99 
122020.0  33696.87 99 
122024.0  33696.72 99 
122028.0  33696.55 99 
122032.0  33696.33 99 
122036.0  33696.14 99 
122040.0  33696.01 99 
122044.0  33695.86 99 
122048.0  33695.69 99 
122052.0  33695.39 99 
122056.0  33695.24 99 
122100.0  33695.05 99 
122104.0  33694.89 99 
122108.0  33694.85 99 
122112.0  33694.75 99 
122116.0  33694.65 99 
122120.0  33694.64 99 
122124.0  33694.58 99 
122128.0  33694.64 99 
122132.0  33694.58 99 
122136.0  33694.53 99 
122140.0  33694.59 99 
122144.0  33694.51 99 
122148.0  33694.48 99 
122152.0  33694.58 99 
122156.0  33694.66 99 
122200.0  33694.72 99 
122204.0  33694.83 99 
122208.0  33694.93 99 
122212.0  33694.93 99 
122216.0  33694.96 99 
122220.0  33694.87 99 
122224.0  33694.78 99 
122228.0  33694.79 99 
122232.0  33694.56 99 
122236.0  33694.43 99 
122240.0  33694.38 99 
122244.0  33694.25 99 
122248.0  33694.13 99 
122252.0  33694.03 99 
122256.0  33693.89 99 
122300.0  33693.84 99 
122304.0  33693.67 99 
122308.0  33693.50 99 
122312.0  33693.41 99 
122316.0  33693.28 99 
122320.0  33693.18 99 
122324.0  33693.08 99 
122328.0  33692.95 99 
122332.0  33692.88 99 
122336.0  33692.80 99 
122340.0  33692.84 99 
122344.0  33692.92 99 
122348.0  33692.92 99 
122352.0  33692.92 99 
122356.0  33692.75 99 
122400.0  33692.56 99 
122404.0  33692.46 99 
122408.0  33692.19 99 
122412.0  33691.97 99 
122416.0  33691.79 99 
122420.0  33691.43 99 
122424.0  33691.29 99 
122428.0  33690.87 99 
122432.0  33690.54 99 
122436.0  33690.18 99 
122440.0  33689.84 99 
122444.0  33689.45 99 
122448.0  33689.00 99 
122452.0  33688.58 99 
122456.0  33688.32 99 
122500.0  33687.96 99 
122504.0  33687.63 99 
122508.0  33687.36 99 
122512.0  33687.12 99 
122516.0  33686.91 99 
122520.0  33686.71 99 
122524.0  33686.55 99 
122528.0  33686.42 99 
122532.0  33686.34 99 
122536.0  33686.22 99 
122540.0  33686.15 99 
122544.0  33686.01 99 
122548.0  33685.90 99 
122552.0  33685.81 99 
122556.0  33685.72 99 
122600.0  33685.69 99 
122604.0  33685.65 99 
122608.0  33685.65 99 
122612.0  33685.64 99 
122616.0  33685.69 99 
122620.0  33685.69 99 
122624.0  33685.73 99 
122628.0  33685.78 99 
122632.0  33685.84 99 
122636.0  33685.86 99 
122640.0  33685.92 99 
122644.0  33685.99 99 
122648.0  33686.02 99 
122652.0  33685.99 99 
122656.0  33685.98 99 
122700.0  33685.96 99 
122704.0  33685.93 99 
122708.0  33685.97 99 
122712.0  33685.94 99 
122716.0  33685.91 99 
122720.0  33685.82 99 
122724.0  33685.70 99 
122728.0  33685.62 99 
122732.0  33685.55 99 
122736.0  33685.53 99 
122740.0  33685.48 99 
122744.0  33685.42 99 
122748.0  33685.44 99 
122752.0  33685.41 99 
122756.0  33685.48 99 
122800.0  33685.50 99 
122804.0  33685.51 99 
122808.0  33685.55 99 
122812.0  33685.55 99 
122816.0  33685.58 99 
122820.0  33685.67 99 
122824.0  33685.76 99 
122828.0  33685.79 99 
122832.0  33685.84 99 
122836.0  33685.94 99 
122840.0  33685.98 99 
122844.0  33686.01 99 
122848.0  33686.14 99 
122852.0  33686.36 99 
122856.0  33686.57 99 
122900.0  33686.76 99 
122904.0  33686.82 99 
122908.0  33686.91 99 
122912.0  33686.87 99 
122916.0  33686.84 99 
122920.0  33686.86 99 
122924.0  33686.96 99 
122928.0  33687.07 99 
122932.0  33687.16 99 
122936.0  33687.20 99 
122940.0  33687.29 99 
122944.0  33687.38 99 
122948.0  33687.48 99 
122952.0  33687.56 99 
122956.0  33687.63 99 
123000.0  33687.69 99 
123004.0  33687.84 99 
123008.0  33687.74 99 
123012.0  33687.69 99 
123016.0  33687.62 99 
123020.0  33687.56 99 
123024.0  33687.61 99 
123028.0  33687.66 99 
123032.0  33687.68 99 
123036.0  33687.70 99 
123040.0  33687.66 99 
123044.0  33687.73 99 
123048.0  33687.79 99 
123052.0  33687.83 99 
123056.0  33687.79 99 
123100.0  33687.76 99 
123104.0  33687.71 99 
123108.0  33687.58 99 
123112.0  33687.50 99 
123116.0  33687.51 99 
123120.0  33687.40 99 
123124.0  33687.25 99 
123128.0  33687.11 99 
123132.0  33686.98 99 
123136.0  33686.85 99 
123140.0  33686.75 99 
123144.0  33686.63 99 
123148.0  33686.56 99 
123152.0  33686.46 99 
123156.0  33686.40 99 
123200.0  33686.35 99 
123204.0  33686.31 99 
123208.0  33686.28 99 
123212.0  33686.27 99 
123216.0  33686.31 99 
123220.0  33686.34 99 
123224.0  33686.27 99 
123228.0  33686.30 99 
123232.0  33686.21 99 
123236.0  33686.13 99 
123240.0  33686.03 99 
123244.0  33685.90 99 
123248.0  33685.80 99 
123252.0  33685.61 99 
123256.0  33685.44 99 
123300.0  33685.28 99 
123304.0  33685.07 99 
123308.0  33684.88 99 
123312.0  33684.69 99 
123316.0  33684.47 99 
123320.0  33684.24 99 
123324.0  33684.05 99 
123328.0  33683.77 99 
123332.0  33683.53 99 
123336.0  33683.26 99 
123340.0  33682.98 99 
123344.0  33682.68 99 
123348.0  33682.46 99 
123352.0  33682.12 99 
123356.0  33681.82 99 
123400.0  33681.55 99 
123404.0  33681.32 99 
123408.0  33681.23 99 
123412.0  33681.09 99 
123416.0  33680.90 99 
123420.0  33680.64 99 
123424.0  33680.46 99 
123428.0  33680.35 99 
123432.0  33680.19 99 
123436.0  33680.02 99 
123440.0  33679.94 99 
123444.0  33679.87 99 
123448.0  33679.83 99 
123452.0  33679.74 99 
123456.0  33679.56 99 
123500.0  33679.52 99 
123504.0  33679.41 99 
123508.0  33679.34 99 
123512.0  33679.22 99 
123516.0  33679.16 99 
123520.0  33679.06 99 
123524.0  33678.95 99 
123528.0  33678.74 99 
123532.0  33678.69 99 
123536.0  33678.57 99 
123540.0  33678.53 99 
123544.0  33678.35 99 
123548.0  33678.21 99 
123552.0  33678.01 99 
123556.0  33677.88 99 
123600.0  33677.72 99 
123604.0  33677.57 99 
123608.0  33677.51 99 
123612.0  33677.45 99 
123616.0  33677.41 99 
123620.0  33677.31 99 
123624.0  33677.27 99 
123628.0  33677.24 99 
123632.0  33677.23 99 
123636.0  33677.16 99 
123640.0  33677.11 99 
123644.0  33677.02 99 
123648.0  33676.92 99 
123652.0  33676.84 99 
123656.0  33676.81 99 
123700.0  33676.77 99 
123704.0  33676.68 99 
123708.0  33676.62 99 
123712.0  33676.52 99 
123716.0  33676.40 99 
123720.0  33676.30 99 
123724.0  33676.26 99 
123728.0  33676.19 99 
123732.0  33676.02 99 
123736.0  33675.89 99 
123740.0  33675.87 99 
123744.0  33675.81 99 
123748.0  33675.67 99 
123752.0  33675.54 99 
123756.0  33675.42 99 
123800.0  33675.28 99 
123804.0  33675.13 99 
123808.0  33675.00 99 
123812.0  33674.92 99 
123816.0  33674.86 99 
123820.0  33674.88 99 
123824.0  33674.92 99 
123828.0  33674.90 99 
123832.0  33674.85 99 
123836.0  33674.83 99 
123840.0  33674.80 99 
123844.0  33674.65 99 
123848.0  33674.47 99 
123852.0  33674.41 99 
123856.0  33674.39 99 
123900.0  33674.28 99 
123904.0  33674.06 99 
123908.0  33673.99 99 
123912.0  33673.84 99 
123916.0  33673.71 99 
123920.0  33673.54 99 
123924.0  33673.39 99 
123928.0  33673.28 99 
123932.0  33673.18 99 
123936.0  33673.03 99 
123940.0  33672.89 99 
123944.0  33672.77 99 
123948.0  33672.64 99 
123952.0  33672.55 99 
123956.0  33672.50 99 
124000.0  33672.42 99 
124004.0  33672.28 99 
124008.0  33672.35 99 
124012.0  33672.34 99 
124016.0  33672.34 99 
124020.0  33672.35 99 
124024.0  33672.33 99 
124028.0  33672.33 99 
124032.0  33672.26 99 
124036.0  33672.17 99 
124040.0  33672.11 99 
124044.0  33672.02 99 
124048.0  33671.95 99 
124052.0  33671.80 99 
124056.0  33671.65 99 
124100.0  33671.52 99 
124104.0  33671.42 99 
124108.0  33671.32 99 
124112.0  33671.23 99 
124116.0  33671.05 99 
124120.0  33670.95 99 
124124.0  33670.81 99 
124128.0  33670.76 99 
124132.0  33670.58 99 
124136.0  33670.42 99 
124140.0  33670.41 99 
124144.0  33670.27 99 
124148.0  33670.13 99 
124152.0  33669.96 99 
124156.0  33669.92 99 
124200.0  33669.76 99 
124204.0  33669.65 99 
124208.0  33669.64 99 
124212.0  33669.56 99 
124216.0  33669.45 99 
124220.0  33669.38 99 
124224.0  33669.18 99 
124228.0  33669.05 99 
124232.0  33668.95 99 
124236.0  33668.86 99 
124240.0  33668.70 99 
124244.0  33668.57 99 
124248.0  33668.37 99 
124252.0  33668.36 99 
124256.0  33668.27 99 
124300.0  33668.24 99 
124304.0  33668.31 99 
124308.0  33668.25 99 
124312.0  33668.10 99 
124316.0  33668.14 99 
124320.0  33667.98 99 
124324.0  33667.84 99 
124328.0  33667.76 99 
124332.0  33667.71 99 
124336.0  33667.69 99 
124340.0  33667.71 99 
124344.0  33667.67 99 
124348.0  33667.60 99 
124352.0  33667.51 99 
124356.0  33667.32 99 
124400.0  33667.18 99 
124404.0  33667.00 99 
124408.0  33666.82 99 
124412.0  33666.66 99 
124416.0  33666.53 99 
124420.0  33666.35 99 
124424.0  33666.14 99 
124428.0  33665.92 99 
124432.0  33665.69 99 
124436.0  33665.51 99 
124440.0  33665.29 99 
124444.0  33665.12 99 
124448.0  33664.91 99 
124452.0  33664.71 99 
124456.0  33664.46 99 
124500.0  33664.46 99 
124504.0  33664.37 99 
124508.0  33664.27 99 
124512.0  33664.15 99 
124516.0  33664.05 99 
124520.0  33663.90 99 
124524.0  33663.77 99 
124528.0  33663.65 99 
124532.0  33663.53 99 
124536.0  33663.38 99 
124540.0  33663.26 99 
124544.0  33663.19 99 
124548.0  33663.10 99 
124552.0  33663.08 99 
124556.0  33663.06 99 
124600.0  33663.13 99 
124604.0  33663.22 99 
124608.0  33663.32 99 
124612.0  33663.32 99 
124616.0  33663.35 99 
124620.0  33663.35 99 
124624.0  33663.42 99 
124628.0  33663.52 99 
124632.0  33663.63 99 
124636.0  33663.68 99 
124640.0  33663.67 99 
124644.0  33663.70 99 
124648.0  33663.71 99 
124652.0  33663.72 99 
124656.0  33663.72 99 
124700.0  33663.70 99 
124704.0  33663.70 99 
124708.0  33663.64 99 
124712.0  33663.60 99 
124716.0  33663.56 99 
124720.0  33663.49 99 
124724.0  33663.43 99 
124728.0  33663.38 99 
124732.0  33663.32 99 
124736.0  33663.26 99 
124740.0  33663.09 99 
124744.0  33663.01 99 
124748.0  33663.03 99 
124752.0  33662.85 99 
124756.0  33662.73 99 
124800.0  33662.66 99 
124804.0  33662.50 99 
124808.0  33662.38 99 
124812.0  33662.19 99 
124816.0  33662.01 99 
124820.0  33661.90 99 
124824.0  33661.73 99 
124828.0  33661.57 99 
124832.0  33661.42 99 
124836.0  33661.21 99 
124840.0  33661.06 99 
124844.0  33660.91 99 
124848.0  33660.77 99 
124852.0  33660.62 99 
124856.0  33660.62 99 
124900.0  33660.45 99 
124904.0  33660.25 99 
124908.0  33660.26 99 
124912.0  33660.12 99 
124916.0  33660.00 99 
124920.0  33659.91 99 
124924.0  33659.74 99 
124928.0  33659.56 99 
124932.0  33659.43 99 
124936.0  33659.25 99 
124940.0  33659.16 99 
124944.0  33659.08 99 
124948.0  33658.99 99 
124952.0  33658.76 99 
124956.0  33658.58 99 
125000.0  33658.41 99 
125004.0  33658.37 99 
125008.0  33658.30 99 
125012.0  33658.32 99 
125016.0  33658.43 99 
125020.0  33658.37 99 
125024.0  33658.42 99 
125028.0  33658.46 99 
125032.0  33658.39 99 
125036.0  33658.51 99 
125040.0  33658.47 99 
125044.0  33658.40 99 
125048.0  33658.36 99 
125052.0  33658.33 99 
125056.0  33658.15 99 
125100.0  33658.16 99 
125104.0  33658.07 99 
125108.0  33657.96 99 
125112.0  33657.95 99 
125116.0  33657.92 99 
125120.0  33657.78 99 
125124.0  33657.75 99 
125128.0  33657.70 99 
125132.0  33657.54 99 
125136.0  33657.51 99 
125140.0  33657.36 99 
125144.0  33657.19 99 
125148.0  33657.00 99 
125152.0  33656.73 99 
125156.0  33656.49 99 
125200.0  33656.42 99 
125204.0  33656.24 99 
125208.0  33656.03 99 
125212.0  33655.97 99 
125216.0  33655.85 99 
125220.0  33655.69 99 
125224.0  33655.66 99 
125228.0  33655.51 99 
125232.0  33655.37 99 
125236.0  33655.24 99 
125240.0  33655.21 99 
125244.0  33655.16 99 
125248.0  33655.11 99 
125252.0  33655.03 99 
125256.0  33655.02 99 
125300.0  33654.94 99 
125304.0  33654.94 99 
125308.0  33654.94 99 
125312.0  33654.85 99 
125316.0  33654.80 99 
125320.0  33654.75 99 
125324.0  33654.77 99 
125328.0  33654.74 99 
125332.0  33654.78 99 
125336.0  33654.81 99 
125340.0  33654.84 99 
125344.0  33654.87 99 
125348.0  33654.97 99 
125352.0  33654.93 99 
125356.0  33654.92 99 
125400.0  33654.91 99 
125404.0  33654.90 99 
125408.0  33654.85 99 
125412.0  33654.82 99 
125416.0  33654.82 99 
125420.0  33654.88 99 
125424.0  33654.78 99 
125428.0  33654.74 99 
125432.0  33654.69 99 
125436.0  33654.64 99 
125440.0  33654.56 99 
125444.0  33654.46 99 
125448.0  33654.38 99 
125452.0  33654.31 99 
125456.0  33654.24 99 
125500.0  33654.14 99 
125504.0  33654.08 99 
125508.0  33653.99 99 
125512.0  33653.93 99 
125516.0  33653.84 99 
125520.0  33653.78 99 
125524.0  33653.74 99 
125528.0  33653.65 99 
125532.0  33653.58 99 
125536.0  33653.51 99 
125540.0  33653.46 99 
125544.0  33653.39 99 
125548.0  33653.37 99 
125552.0  33653.34 99 
125556.0  33653.27 99 
125600.0  33653.20 99 
125604.0  33653.12 99 
125608.0  33653.02 99 
125612.0  33652.91 99 
125616.0  33652.85 99 
125620.0  33652.79 99 
125624.0  33652.72 99 
125628.0  33652.63 99 
125632.0  33652.58 99 
125636.0  33652.51 99 
125640.0  33652.45 99 
125644.0  33652.36 99 
125648.0  33652.40 99 
125652.0  33652.29 99 
125656.0  33652.28 99 
125700.0  33652.28 99 
125704.0  33652.25 99 
125708.0  33652.24 99 
125712.0  33652.24 99 
125716.0  33652.20 99 
125720.0  33652.18 99 
125724.0  33652.22 99 
125728.0  33652.21 99 
125732.0  33652.21 99 
125736.0  33652.19 99 
125740.0  33652.23 99 
125744.0  33652.30 99 
125748.0  33652.36 99 
125752.0  33652.31 99 
125756.0  33652.25 99 
125800.0  33652.33 99 
125804.0  33652.33 99 
125808.0  33652.39 99 
125812.0  33652.39 99 
125816.0  33652.43 99 
125820.0  33652.52 99 
125824.0  33652.61 99 
125828.0  33652.74 99 
125832.0  33652.81 99 
125836.0  33652.92 99 
125840.0  33653.00 99 
125844.0  33653.04 99 
125848.0  33653.16 99 
125852.0  33653.31 99 
125856.0  33653.47 99 
125900.0  33653.62 99 
125904.0  33653.82 99 
125908.0  33653.96 99 
125912.0  33654.15 99 
125916.0  33654.32 99 
125920.0  33654.47 99 
125924.0  33654.67 99 
125928.0  33654.86 99 
125932.0  33654.99 99 
125936.0  33655.12 99 
125940.0  33655.29 99 
125944.0  33655.43 99 
125948.0  33655.64 99 
125952.0  33655.85 99 
125956.0  33655.92 99 
130000.0  33656.04 99 
130004.0  33656.26 99 
130008.0  33656.42 99 
130012.0  33656.54 99 
130016.0  33656.74 99 
130020.0  33656.93 99 
130024.0  33657.09 99 
130028.0  33657.25 99 
130032.0  33657.47 99 
130036.0  33657.60 99 
130040.0  33657.67 99 
130044.0  33657.89 99 
130048.0  33658.07 99 
130052.0  33658.20 99 
130056.0  33658.38 99 
130100.0  33658.57 99 
130104.0  33658.67 99 
130108.0  33658.88 99 
130112.0  33659.06 99 
130116.0  33659.12 99 
130120.0  33659.17 99 
130124.0  33659.26 99 
130128.0  33659.33 99 
130132.0  33659.33 99 
130136.0  33659.38 99 
130140.0  33659.38 99 
130144.0  33659.30 99 
130148.0  33659.28 99 
130152.0  33659.22 99 
130156.0  33659.13 99 
130200.0  33658.98 99 
130204.0  33658.82 99 
130208.0  33658.77 99 
130212.0  33658.70 99 
130216.0  33658.67 99 
130220.0  33658.64 99 
130224.0  33658.55 99 
130228.0  33658.52 99 
130232.0  33658.43 99 
130236.0  33658.37 99 
130240.0  33658.42 99 
130244.0  33658.46 99 
130248.0  33658.39 99 
130252.0  33658.52 99 
130256.0  33658.52 99 
130300.0  33658.55 99 
130304.0  33658.68 99 
130308.0  33658.66 99 
130312.0  33658.70 99 
130316.0  33658.80 99 
130320.0  33658.70 99 
130324.0  33658.52 99 
130328.0  33658.57 99 
130332.0  33658.64 99 
130336.0  33658.63 99 
130340.0  33658.59 99 
130344.0  33658.68 99 
130348.0  33658.72 99 
130352.0  33658.69 99 
130356.0  33658.63 99 
130400.0  33658.60 99 
130404.0  33658.63 99 
130408.0  33658.60 99 
130412.0  33658.58 99 
130416.0  33658.44 99 
130420.0  33658.45 99 
130424.0  33658.48 99 
130428.0  33658.38 99 
130432.0  33658.29 99 
130436.0  33658.25 99 
130440.0  33658.15 99 
130444.0  33658.01 99 
130448.0  33657.81 99 
130452.0  33657.80 99 
130456.0  33657.70 99 
130500.0  33657.59 99 
130504.0  33657.67 99 
130508.0  33657.73 99 
130512.0  33657.60 99 
130516.0  33657.63 99 
130520.0  33657.62 99 
130524.0  33657.69 99 
130528.0  33657.73 99 
130532.0  33657.65 99 
130536.0  33657.62 99 
130540.0  33657.59 99 
130544.0  33657.61 99 
130548.0  33657.64 99 
130552.0  33657.63 99 
130556.0  33657.57 99 
130600.0  33657.65 99 
130604.0  33657.70 99 
130608.0  33657.32 99 
130612.0  33657.32 99 
130616.0  33657.43 99 
130620.0  33657.38 99 
130624.0  33657.34 99 
130628.0  33657.31 99 
130632.0  33657.23 99 
130636.0  33657.21 99 
130640.0  33657.20 99 
130644.0  33657.17 99 
130648.0  33657.19 99 
130652.0  33657.28 99 
130656.0  33657.27 99 
130700.0  33657.35 99 
130704.0  33657.34 99 
130708.0  33657.25 99 
130712.0  33657.31 99 
130716.0  33657.63 99 
130720.0  33657.50 99 
130724.0  33657.33 99 
130728.0  33657.22 99 
130732.0  33657.15 99 
130736.0  33657.11 99 
130740.0  33657.08 99 
130744.0  33657.02 99 
130748.0  33657.00 99 
130752.0  33656.98 99 
130756.0  33656.84 99 
130800.0  33656.83 99 
130804.0  33656.75 99 
130808.0  33656.53 99 
130812.0  33656.48 99 
130816.0  33656.44 99 
130820.0  33656.38 99 
130824.0  33656.25 99 
130828.0  33656.29 99 
130832.0  33656.36 99 
130836.0  33656.30 99 
130840.0  33656.28 99 
130844.0  33656.24 99 
130848.0  33656.27 99 
130852.0  33656.20 99 
130856.0  33656.14 99 
130900.0  33656.09 99 
130904.0  33656.11 99 
130908.0  33656.03 99 
130912.0  33656.09 99 
130916.0  33656.01 99 
130920.0  33655.91 99 
130924.0  33655.94 99 
130928.0  33655.86 99 
130932.0  33655.83 99 
130936.0  33655.93 99 
130940.0  33655.89 99 
130944.0  33655.85 99 
130948.0  33655.86 99 
130952.0  33655.82 99 
